taxon,Genus,Species,Phylum,Class,Order,Family,Lineage,rep_gene,n_pairs_H,median_delta_H,p_H,p_H_adj,q80_rel_H,iqr_H,sd_H,p_PH,p_PH_adj,cliffs_delta_PH,HL_H_ok_adapt,prev_baseline_H,median_a_H,Cohort,Sex,Status
48195, g__Staphylococcus, s__unclassified, p__Firmicutes, c__Bacilli, o__Bacillales, f__Staphylococcaceae,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__unclassified; 48195; GQ058842.1 gg_id:451616 Topographical and Temporal Human Skin Microbiome skin toe web space clone nbw1220c04c1, GQ058842.1 gg_id:451616 Topographical and Temporal Human Skin Microbiome skin toe web space clone nbw1220c04c1,4,174.5,0.625,1.0,0.05699038951896956,861.2675,556.044107385676,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,12446.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
22440, g__Oscillospira, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__unclassified; 22440; FJ363434.1 gg_id:361450 feces adult twins and mothers; TS149 clone TS149_a03c01, FJ363434.1 gg_id:361450 feces adult twins and mothers TS149 clone TS149_a03c01,4,248.0,1.0,1.0,0.17927283238083386,1995.03,2001.5700286941415,1.0,1.0,0.0,True,1.0,11120.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
26679, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__unclassified; s__unclassified; 26679; DQ794266.1 gg_id:196637 human fecal clone RL176_aan60d03, DQ794266.1 gg_id:196637 human fecal clone RL176_aan60d03,4,209.0,0.625,1.0,0.04775166706116763,742.815,489.69269118499204,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,13102.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
20681, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 20681; DQ804852.1 gg_id:177986 human fecal clone RL385_aao81f01, DQ804852.1 gg_id:177986 human fecal clone RL385_aao81f01,4,-1.0,1.0,1.0,0.2337013268925035,1458.1474999999998,2005.8228599982763,1.0,1.0,0.0,True,1.0,10938.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
71075, g__Anaerococcus, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiales Family XI. Incertae Sedis,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiales Family XI. Incertae Sedis; g__Anaerococcus; s__unclassified; 71075; GQ081583.1 gg_id:383839 Topographical and Temporal Human Skin Microbiome skin axillary vault clone nbw1196h04c1, GQ081583.1 gg_id:383839 Topographical and Temporal Human Skin Microbiome skin axillary vault clone nbw1196h04c1,4,21.0,0.875,1.0,0.05023695383608738,404.8949999999999,674.22067173886,1.0,1.0,0.0,True,1.0,13559.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
44794, g__Clostridium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__unclassified; 44794; EU474127.1 gg_id:295740 giant panda feces clone GP_2aaa01b01, EU474127.1 gg_id:295740 giant panda feces clone GP_2aaa01b01,4,12.5,0.875,1.0,0.033352650120230726,344.4675,461.7751511558411,0.9047619047619049,0.9769758883945736,0.1,True,1.0,14213.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
57300, g__Desulfovibrio, s__C21_c20, p__Proteobacteria, c__Deltaproteobacteria, o__Desulfovibrionales, f__Desulfovibrionaceae,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__C21_c20; 57300; EF097816.1 gg_id:184560 mouse cecum clone SWPT20_aaa04c06, EF097816.1 gg_id:184560 mouse cecum clone SWPT20_aaa04c06,4,-270.5,0.875,1.0,0.10095050541892026,681.2224999999999,1069.3317323878807,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,11678.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
11392, g__Aquabacterium, s__unclassified, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Aquabacteriaceae,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Aquabacteriaceae; g__Aquabacterium; s__unclassified; 11392; GQ103828.1 gg_id:382229 Topographical and Temporal Human Skin Microbiome skin antecubital fossa clone nbw514f07c1, GQ103828.1 gg_id:382229 Topographical and Temporal Human Skin Microbiome skin antecubital fossa clone nbw514f07c1,4,-48.0,1.0,1.0,0.15846040815838885,1866.6574999999998,1643.101238154545,0.9047619047619049,0.9769758883945736,0.1,True,1.0,11902.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
20849, g__Blautia, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__unclassified; 20849; EU778853.1 gg_id:343716 Black-handed Spider Monkey feces clone SPIM_aaj34h02, EU778853.1 gg_id:343716 Black-handed Spider Monkey feces clone SPIM_aaj34h02,4,-105.5,1.0,1.0,0.15917198453580697,1602.475,1607.9850688568802,0.9047619047619049,0.9769758883945736,0.1,True,1.0,11387.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
23084, g__Coprococcus, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__unclassified; 23084; EU622674.1 gg_id:279487 -feed administered sub-therapeutic chlorotetracycline alters structure and but not abundance resistance determinants flora rat fecal clone L-132, EU622674.1 gg_id:279487 -feed administered sub-therapeutic chlorotetracycline alters structure and but not abundance resistance determinants flora rat fecal clone L-132,4,-145.5,1.0,1.0,0.1713526644674089,1615.4099999999999,1738.292950607961,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,12377.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
72613, g__Desemzia, s__unclassified, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Carnobacteriaceae,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Desemzia; s__unclassified; 72613; FJ674821.1 gg_id:525603 Synecology primary and secondary habitats Escherichia coli O157:H7 feedlot surface MARC beef cattle feedlot; top 3 cm behind feedbunk west pen 301; was negative STEC O157 clone LL141-5H3, FJ674821.1 gg_id:525603 Synecology primary and secondary habitats Escherichia coli O157:H7 feedlot surface MARC beef cattle feedlot top 3 cm behind feedbunk west pen 301 was negative STEC O157 clone LL141-5H3,4,175.0,0.625,1.0,0.03522021368646567,465.11499999999995,327.3209869022557,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,13100.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
25058, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__unclassified; s__unclassified; 25058; FJ367394.1 gg_id:357231 feces adult twins and mothers; TS29 clone TS29_a03a04, FJ367394.1 gg_id:357231 feces adult twins and mothers TS29 clone TS29_a03a04,4,76.5,0.625,1.0,0.03855086881857595,260.5875,392.42389558358957,0.9047619047619049,0.9769758883945736,0.1,True,1.0,13061.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
27295, g__Ruminococcus, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__unclassified; 27295; GQ493718.1 gg_id:581908 Effect Diet on Human Gut Microbiome: Metagenomic Humanized Gnotobiotic Mice cecal contents Mus musculus strain C57BL/6J; PM1t2 clone PM1t2_a01a06, GQ493718.1 gg_id:581908 Effect Diet on Human Gut Microbiome: Metagenomic Humanized Gnotobiotic Mice cecal contents Mus musculus strain C57BL/6J PM1t2 clone PM1t2_a01a06,4,109.0,0.625,1.0,0.043817977683325536,700.9024999999999,565.9468590115152,1.0,1.0,0.0,True,1.0,14578.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
11724, g__Aquabacterium, s__unclassified, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Aquabacteriaceae,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Aquabacteriaceae; g__Aquabacterium; s__unclassified; 11724; CU466880.1 gg_id:305233 Evry wastewater treatment plant anoxic basin clone, CU466880.1 gg_id:305233 Evry wastewater treatment plant anoxic basin clone,4,-447.0,0.875,1.0,0.17879854219915764,2049.0024999999996,1574.170155253766,1.0,1.0,0.0,True,1.0,9320.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
53906, g__A4b, s__unclassified, p__Chloroflexi, c__Anaerolineae, o__Anaerolineales, f__Anaerolinaceae,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__A4b; s__unclassified; 53906; FJ479099.1 gg_id:576689 species richness estimates obtained nearly and simulated pyrosequencing-generated fragments -based surveys undisturbed tall grass prairie top 5 cm clone p8g15ok, FJ479099.1 gg_id:576689 species richness estimates obtained nearly and simulated pyrosequencing-generated fragments -based surveys undisturbed tall grass prairie top 5 cm clone p8g15ok,4,2.5,0.875,1.0,0.05868360825987942,938.1925,646.3572816110812,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,11192.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
23120, g__Coprococcus, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__unclassified; 23120; DQ327256.1 gg_id:149461 Metagenomic gut microbiome healthy human stool clone E795, DQ327256.1 gg_id:149461 Metagenomic gut microbiome healthy human stool clone E795,4,85.0,0.375,1.0,0.09179494827111784,748.4874999999998,1189.6426396856884,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,13655.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
43181, g__Enterococcus, s__Enterococcus casseliflavus, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Enterococcaceae,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__Enterococcus casseliflavus; 43181; AB547326.1 gg_id:515778 Enterococcus casseliflavus str. NCCP-53, AB547326.1 gg_id:515778 Enterococcus casseliflavus str. NCCP-53,4,256.5,0.875,1.0,0.1232965717677461,1289.445,1136.9558373569307,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,10759.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
50848, g__Collinsella, s__Collinsella aerofaciens, p__Actinobacteria, c__Actinobacteria, o__Coriobacteriales, f__Coriobacteriaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__Collinsella aerofaciens; 50848; DQ800629.1 gg_id:186029 human fecal clone RL183_aao01c08, DQ800629.1 gg_id:186029 human fecal clone RL183_aao01c08,4,-263.0,0.875,1.0,0.09055051011164159,736.5924999999999,1043.5138399776974,0.9047619047619049,0.9769758883945736,0.1,True,1.0,12236.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
26956, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__unclassified; s__unclassified; 26956; DQ796435.1 gg_id:198029 human fecal clone RL179_aah28d02, DQ796435.1 gg_id:198029 human fecal clone RL179_aah28d02,4,192.0,0.625,1.0,0.07800845046152757,914.475,671.9799953867674,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,11727.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
52353, g__Ktedonobacter, s__unclassified, p__Chloroflexi, c__Ktedonobacteria, o__Ktedonobacteriales, f__Ktedonobacteraceae,k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Ktedonobacteriales; f__Ktedonobacteraceae; g__Ktedonobacter; s__unclassified; 52353; EU134187.1 gg_id:238971 tallgrass prarie soil clone FFCH11515, EU134187.1 gg_id:238971 tallgrass prarie soil clone FFCH11515,4,27.0,0.875,1.0,0.10598369083603522,682.4624999999999,907.0377830195387,1.0,1.0,0.0,True,1.0,10729.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
25291, g__Faecalibacterium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__unclassified; 25291; FJ679029.1 gg_id:513799 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4017 pen 301; was positive STEC O157 clone 4-8H9, FJ679029.1 gg_id:513799 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4017 pen 301 was positive STEC O157 clone 4-8H9,4,22.5,0.875,1.0,0.03468307145838615,544.63,482.0753881569423,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,14706.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
18794, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 18794; FJ364165.1 gg_id:358603 feces adult twins and mothers; TS150 clone TS150_a03g03, FJ364165.1 gg_id:358603 feces adult twins and mothers TS150 clone TS150_a03g03,4,449.0,0.625,1.0,0.0985288161847748,1597.7050000000002,937.7888686692756,1.0,1.0,0.0,True,1.0,13227.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
43497, g__Solibacillus, s__unclassified, p__Firmicutes, c__Bacilli, o__Bacillales, f__Planococcaceae,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Solibacillus; s__unclassified; 43497; FJ683349.1 gg_id:524261 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4351 pen 301; was negative STEC O157 clone 8-6G6, FJ683349.1 gg_id:524261 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4351 pen 301 was negative STEC O157 clone 8-6G6,4,-38.0,1.0,1.0,0.0686321258119127,611.9474999999999,891.9712017539204,0.9047619047619049,0.9769758883945736,0.1,True,1.0,13036.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
3089, g__unclassified, s__unclassified, p__Proteobacteria, c__Gammaproteobacteria, o__Chromatiales, f__Chromatiaceae,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__unclassified; s__unclassified; 3089; EU035919.2 gg_id:305967 Insight microbial structure Norwegian deep-water Desmacidon sponge deep-sea coral reef off Norway clone KspoA2, EU035919.2 gg_id:305967 Insight microbial structure Norwegian deep-water Desmacidon sponge deep-sea coral reef off Norway clone KspoA2,4,172.0,0.875,1.0,0.10117632387042844,976.5674999999999,990.6975165129868,1.0,1.0,0.0,True,1.0,11440.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
14326, g__Nitrosospira, s__unclassified, p__Proteobacteria, c__Betaproteobacteria, o__Nitrosomonadales, f__Nitrosomonadaceae,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Nitrosomonadaceae; g__Nitrosospira; s__unclassified; 14326; AY856377.1 gg_id:110754 Nitrosospira sp. str. TCH711, AY856377.1 gg_id:110754 Nitrosospira sp. str. TCH711,4,272.5,0.875,1.0,0.10589232293829631,993.4249999999998,919.600543968231,0.9047619047619049,0.9769758883945736,0.1,True,1.0,10487.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
27154, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__unclassified; s__unclassified; 27154; EU843786.1 gg_id:343476 metagenomics random sampling pyrosequencing rumen fluid fiber adherent microbiome steer 8; 6 week 1 hour after feeding clone 1103206092234, EU843786.1 gg_id:343476 metagenomics random sampling pyrosequencing rumen fluid fiber adherent microbiome steer 8 6 week 1 hour after feeding clone 1103206092234,4,-142.5,1.0,1.0,0.0781441075862822,1326.5175,917.4243217608379,0.9047619047619049,0.9769758883945736,0.1,True,1.0,12398.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
35165, g__Corynebacterium, s__unclassified, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__unclassified; 35165; GQ100322.1 gg_id:390018 Topographical and Temporal Human Skin Microbiome skin nare clone nbw480f05c1, GQ100322.1 gg_id:390018 Topographical and Temporal Human Skin Microbiome skin nare clone nbw480f05c1,4,-16.0,1.0,1.0,0.03630879724266581,488.06749999999994,511.43605161512284,0.9047619047619049,0.9769758883945736,0.1,True,1.0,14231.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
13961, g__Aquabacterium, s__unclassified, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Aquabacteriaceae,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Aquabacteriaceae; g__Aquabacterium; s__unclassified; 13961; GQ085412.1 gg_id:415306 Topographical and Temporal Human Skin Microbiome skin elbow clone nbw275d04c1, GQ085412.1 gg_id:415306 Topographical and Temporal Human Skin Microbiome skin elbow clone nbw275d04c1,4,-0.5,1.0,1.0,0.03881168807021125,487.12249999999995,482.1714288075697,0.9047619047619049,0.9769758883945736,0.1,True,1.0,13218.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
22638, g__Eubacterium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Eubacterium; s__unclassified; 22638; FJ363785.1 gg_id:363228 feces adult twins and mothers; TS14 clone TS14_a03c11, FJ363785.1 gg_id:363228 feces adult twins and mothers TS14 clone TS14_a03c11,4,-25.0,1.0,1.0,0.19396399925266605,1405.3074999999997,2045.598720136723,1.0,1.0,0.0,True,1.0,12745.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
44864, g__Streptococcus, s__unclassified, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__unclassified; 44864; EU458146.1 gg_id:300972 North American black bear feces clone BB2_e03, EU458146.1 gg_id:300972 North American black bear feces clone BB2_e03,4,19.5,0.875,1.0,0.02963527078187356,431.9575,401.2497310798683,1.0,1.0,0.0,True,1.0,13937.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
25844, g__Faecalibacterium, s__Faecalibacterium prausnitzii, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii; 25844; FJ683439.1 gg_id:523054 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4351 pen 301; was negative STEC O157 clone 8-6L3, FJ683439.1 gg_id:523054 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4351 pen 301 was negative STEC O157 clone 8-6L3,4,-94.0,1.0,1.0,0.0498560134188073,526.0899999999999,649.1485621694517,1.0,1.0,0.0,True,1.0,13113.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
50539, g__Veillonella, s__Veillonella dispar, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Veillonellaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__Veillonella dispar; 50539; GQ076847.1 gg_id:408841 Topographical and Temporal Human Skin Microbiome skin umbilicus clone nbw1154b02c1, GQ076847.1 gg_id:408841 Topographical and Temporal Human Skin Microbiome skin umbilicus clone nbw1154b02c1,4,92.0,0.875,1.0,0.06725434557286801,786.8775,703.5974673241795,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,12080.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
72503, g__Lactobacillus, s__unclassified, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__unclassified; 72503; EU455211.1 gg_id:326968 Innate immunity and intestinal microbiota Type 1 diabetes mouse cecum clone K78S4_29d03, EU455211.1 gg_id:326968 Innate immunity and intestinal microbiota Type 1 diabetes mouse cecum clone K78S4_29d03,4,-18.5,1.0,1.0,0.13395323956080085,957.0599999999998,1349.9652524910903,1.0,1.0,0.0,True,1.0,12572.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
34230, g__Corynebacterium, s__unclassified, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__unclassified; 34230; GQ100320.1 gg_id:463360 Topographical and Temporal Human Skin Microbiome skin nare clone nbw480f01c1, GQ100320.1 gg_id:463360 Topographical and Temporal Human Skin Microbiome skin nare clone nbw480f01c1,4,74.5,0.625,1.0,0.04082314180690966,378.2399999999999,540.4828721307147,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,13410.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
25320, g__Faecalibacterium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__unclassified; 25320; FJ370149.1 gg_id:360416 feces adult twins and mothers; TS56 clone TS56_a01a04, FJ370149.1 gg_id:360416 feces adult twins and mothers TS56 clone TS56_a01a04,4,-9.0,1.0,1.0,0.035193311800335164,601.0124999999999,466.36795926071073,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,14079.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
12928, g__Aquabacterium, s__unclassified, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Aquabacteriaceae,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Aquabacteriaceae; g__Aquabacterium; s__unclassified; 12928; GQ107352.1 gg_id:457872 Topographical and Temporal Human Skin Microbiome skin popliteal fossa clone nbw547g06c1, GQ107352.1 gg_id:457872 Topographical and Temporal Human Skin Microbiome skin popliteal fossa clone nbw547g06c1,4,118.0,0.625,1.0,0.10079645244335685,1573.695,1054.6363017173267,0.9047619047619049,0.9769758883945736,0.1,True,1.0,11568.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
73088, g__Leptotrichia, s__unclassified, p__Fusobacteria, c__Fusobacteria, o__Fusobacteriales, f__Fusobacteriaceae,k__Bacteria; p__Fusobacteria; c__Fusobacteria; o__Fusobacteriales; f__Fusobacteriaceae; g__Leptotrichia; s__unclassified; 73088; GU086183.1 gg_id:593385 Leptotrichia shahii str. PW1036, GU086183.1 gg_id:593385 Leptotrichia shahii str. PW1036,4,28.0,0.875,1.0,0.10475308113190374,764.8299999999999,1081.9595544042606,0.9047619047619049,0.9769758883945736,0.1,True,1.0,11199.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
24548, g__Faecalibacterium, s__Faecalibacterium prausnitzii, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii; 24548; DQ798178.1 gg_id:183655 human fecal clone RL302_aal96d12, DQ798178.1 gg_id:183655 human fecal clone RL302_aal96d12,4,-95.0,1.0,1.0,0.09373284982019281,955.3249999999998,1166.9216712644711,0.9047619047619049,0.9769758883945736,0.1,True,1.0,14109.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
25954, g__Faecalibacterium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__unclassified; 25954; FJ683940.1 gg_id:516959 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4351 pen 301; was negative STEC O157 clone 8-8M14, FJ683940.1 gg_id:516959 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4351 pen 301 was negative STEC O157 clone 8-8M14,4,-1.0,0.875,1.0,0.010767578262941481,222.91750000000002,148.18964164767613,1.0,1.0,0.0,True,1.0,13948.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
32688, g__Corynebacterium, s__unclassified, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__unclassified; 32688; GQ070040.1 gg_id:375697 Topographical and Temporal Human Skin Microbiome skin buttock clone nbw244h07c1, GQ070040.1 gg_id:375697 Topographical and Temporal Human Skin Microbiome skin buttock clone nbw244h07c1,4,252.0,0.625,1.0,0.07036012989123952,1180.585,769.5286197623408,1.0,1.0,0.0,True,1.0,13168.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
12476, g__Aquabacterium, s__unclassified, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Aquabacteriaceae,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Aquabacteriaceae; g__Aquabacterium; s__unclassified; 12476; GQ111958.1 gg_id:377241 Topographical and Temporal Human Skin Microbiome skin popliteal fossa clone nbw671g02c1, GQ111958.1 gg_id:377241 Topographical and Temporal Human Skin Microbiome skin popliteal fossa clone nbw671g02c1,4,114.0,0.875,1.0,0.025432468238635257,344.58500000000004,337.69495120103096,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,13256.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
